"","smokingrate","suiciderate","overdoserate","teenpregnancyrate","averagecrimerate","percentrepublican","percentcollege","povertyrate","ginicoefficient","infectionrate","retail","grocery","national.park","transport","work","residence"
"24",-0.793994635007962,-0.741820944386071,-1.05266444559612,-1.26780076786683,-0.466813943386313,0.544011564479939,0.674463750549815,-1.26487806201518,-0.705960821222786,-0.541150893190955,-1.33027765576551,-1.49604212504765,-0.479298003982423,-1.08850409482054,-0.318469849041114,1.07414782933633
"25",1.41266986016279,-0.585301986262059,-1.12288141253891,1.73557207255878,0.268856597889202,-0.565772027059137,-1.47926678169524,2.53389422019834,0.631412557267717,-0.124355739404149,1.64433983419244,1.5602499415733,0.465087011950599,1.09707499320496,1.06382481488202,-0.954798070521184
"26",1.01145813376811,0.689209529890604,0.552294798810518,0.677565731045216,0.698683774090528,-0.565772027059137,-0.402012782641443,0.0365531828172323,-0.0898138004182344,-0.331799970081892,0.957889644202145,1.01448350110527,1.47535935457662,0.784849409201314,0.718251148901235,-0.954798070521184
"27",-0.020229162675362,1.89664149256155,-0.982447478653325,-0.0732774790611863,0.205367905873393,-0.689081315007924,0.00391745689091586,-0.526227896029214,-0.199669470794238,-0.424704189137096,-0.529419100776829,-0.404509244111596,0.4870494541816,0.597514058799128,-0.145683016050722,-0.549008890549681
"28",-0.536072810897095,-0.674741390904351,-1.46393525197532,-0.158600571118732,-0.279590904652073,-0.935699890905497,0.023437847182367,-0.280011174033894,-1.05940949982384,-0.551794296777166,1.41552310419568,1.34194336538609,0.201537705178593,1.78397127801297,2.10054581282437,-1.36058725049269
"29",0.0944027591516905,0.979887594978054,-0.0796579036745939,0.489854928518615,0.454333385762496,-0.0725348752639924,-1.09462510566527,0.458638991952067,-0.576999816868343,-0.101884181773572,-0.0717856407832987,-0.186202667924386,-0.962471733064435,-0.963613861219086,-2.73748551090659,1.07414782933633
"30",-0.450098869526807,0.666849678730031,1.38486740684646,-1.64322237292003,-1.52616455495853,0.050774412684794,0.839294914446294,-1.82765914086162,-1.4080818449303,-0.26137698019051,-1.33027765576551,-1.49604212504765,-1.51153278883945,-1.02605897801981,-0.318469849041114,0.668358649364829
"31",-1.02325847866207,-1.81509380009358,1.11403053435284,-1.25073614945532,-1.27196032248659,0.667320852428725,1.21923862730477,-0.948313705164049,0.731715560654505,3.06986555240474,-1.44468602076389,-1.27773554886044,-0.918546848602434,-1.46317479562491,-1.35519084698346,1.88572618927934
"32",0.0657447786949271,1.91900134372212,0.472046836590187,1.30895661227105,2.39628907533837,0.667320852428725,-0.64037409544291,2.25250368077511,0.550214887859364,-0.472264274560751,0.271439454211849,0.359563772543641,-0.391448235058421,0.9721847596035,0.372677482920452,-0.143219710578178
"33",-0.908626556835014,-1.81509380009358,-0.360525771445755,-1.01183149169419,-1.16394223351667,1.16055800422387,0.750123399570068,0.0365531828172323,2.29357661339162,5.38798508290982,-1.78791111575904,-1.16858226076683,-1.16013371314344,-1.33828456202346,-1.70076451296425,1.88572618927934
"34",-0.020229162675362,-0.607661837422632,0.0407140396559036,0.182691797111451,0.130902779874498,0.17408370063358,-0.106487889612698,0.810377166231096,0.535885887375537,-0.462562294935751,0.72907291420538,0.687023636824457,0.157612820716592,-0.276717576411072,0.199890649930061,-0.549008890549681
"35",0.295008622349031,0.622129976408885,-1.18306738420415,-0.20979442635326,-0.405320966640156,-1.798864906547,-0.272274858687978,-0.244837356605991,-0.285643473697199,-0.450594745816813,0.271439454211849,0.905330213011667,1.47535935457662,0.659959175599857,2.10054581282437,-0.954798070521184
"36",1.09743207513839,-0.249904218853463,1.394898402124,0.216821033934469,-0.10908198130117,-0.195844163212779,-0.535566775209362,0.212422269956747,-0.0229451314937091,-0.398400390645579,0.385847819210232,0.250410484450036,2.44170681274065,0.847294526002043,0.199890649930061,-0.549008890549681
"37",0.810852270570765,0.80100878569347,-0.360525771445755,1.63318436208973,0.659268397514899,-0.935699890905497,-0.948045924704574,0.458638991952067,0.0248182034523809,-0.432817025569315,1.18670637419891,1.01448350110527,0.5090118964126,1.47174569400933,0.718251148901235,-0.954798070521184
